hub,betweenness,in_degree,out_degree,avg_delay,betweenness_norm,in_degree_norm,out_degree_norm,avg_delay_norm,bottleneck_score,clustering_coeff
IND767017AAA,5.952469530796589e-06,2,2,2.333333333333333,2.595312864965872e-05,0.0444444444444444,0.0425531914893617,0.0666666666666666,0.0307432417715544,0.0
IND802101AAA,0.0008203247072129,1,2,2.862068965517241,0.003576665542031,0.0222222222222222,0.0425531914893617,0.0817733990147783,0.0307404287620848,0.6666666666666666
IND783301AAA,0.0036574204973288,2,1,1.9615384615384617,0.0159465754846746,0.0444444444444444,0.0212765957446808,0.056043956043956,0.0307316294404861,0.0
IND110064AAA,0.0008214407952499,2,3,1.3333333333333333,0.0035815317536529,0.0444444444444444,0.0638297872340425,0.038095238095238,0.0307065066562061,0.16666666666666666
IND334001AAC,0.004844566139377,1,2,1.6111111111111112,0.0211226025797409,0.0222222222222222,0.0425531914893617,0.046031746031746,0.0306104729805623,0.3333333333333333
IND480661AAA,0.0004096043095879,3,2,1.4090909090909092,0.0017858996652046,0.0666666666666666,0.0425531914893617,0.0402597402597402,0.0306102795492355,0.6666666666666666
IND591307AAC,0.0008147442670277,1,3,2.095238095238096,0.003552334483922,0.0222222222222222,0.0638297872340425,0.0598639455782313,0.030604124800468,0.16666666666666666
IND852139AAB,0.000811023973571,2,1,2.80625,0.003536113778516,0.0444444444444444,0.0212765957446808,0.0801785714285714,0.0305943678349457,0.6666666666666666
IND423701AAB,0.0020264438458905,3,1,1.6515151515151516,0.0088354182346681,0.0666666666666666,0.0212765957446808,0.0471861471861471,0.0305600492133662,0.8333333333333334
IND416510AAA,0.0012265807526897,2,2,1.9285714285714288,0.0053479665723703,0.0444444444444444,0.0425531914893617,0.0551020408163265,0.0305591219789746,0.0
IND414302AAB,0.0008162323844104,2,2,2.0526315789473686,0.0035588227660844,0.0444444444444444,0.0425531914893617,0.0586466165413533,0.0305523796014656,0.5
IND222001AAA,0.0004159288084644,2,1,2.9166666666666665,0.0018134748643949,0.0444444444444444,0.0212765957446808,0.0833333333333333,0.0305362646502496,0.0
IND244221AAA,0.0076053959136296,1,1,1.5,0.0331599880615608,0.0222222222222222,0.0212765957446808,0.0428571428571428,0.0305351873894335,0.0
IND207247AAB,0.002431955832676,2,1,2.3,0.0106034751239261,0.0444444444444444,0.0212765957446808,0.0657142857142857,0.0305284552302526,0.3333333333333333
IND484661AAE,0.0016391612970431,1,2,2.568181818181818,0.0071468428018997,0.0222222222222222,0.0425531914893617,0.0733766233766233,0.0304891445384013,0.3333333333333333
IND517501AAB,8.928704296194885e-06,2,2,2.2857142857142856,3.892969297448808e-05,0.0444444444444444,0.0425531914893617,0.0653061224489795,0.0304763235537469,0.0
IND362265AAA,1.674132055536541e-05,3,1,2.25,7.299317432716514e-05,0.0666666666666666,0.0212765957446808,0.0642857142857142,0.0304749926091432,0.3333333333333333
IND600076AAB,0.0,2,2,2.2857142857142856,0.0,0.0444444444444444,0.0425531914893617,0.0653061224489795,0.0304607516765571,1.0
IND521001AAA,0.0004062560454768,2,2,2.1578947368421053,0.0017713010303392,0.0444444444444444,0.0425531914893617,0.0616541353383458,0.030438874666566,0.6666666666666666
IND573116AAA,0.0020480215479397,1,3,1.6833333333333331,0.0089294983260232,0.0222222222222222,0.0638297872340425,0.048095238095238,0.0304012488407098,0.3333333333333333
IND581320AAA,0.0014062709266506,2,2,1.8342245989304813,0.0061314266434818,0.0444444444444444,0.0425531914893617,0.0524064171122994,0.0303333812666138,0.0
IND732138AAA,0.0012381136624056,1,3,1.9166666666666667,0.005398250759129,0.0222222222222222,0.0638297872340425,0.0547619047619047,0.0303220831472855,0.3333333333333333
IND635601AAB,0.0004103483682792,1,2,2.909090909090909,0.0017891438062858,0.0222222222222222,0.0425531914893617,0.0831168831168831,0.0302941168882077,1.0
IND248001AAA,0.0016246521525617,3,1,1.7241379310344829,0.0070835820508162,0.0666666666666666,0.0212765957446808,0.0492610837438423,0.0302743020513644,0.0
IND312001AAA,0.0024464649771573,2,2,1.5,0.0106667358750097,0.0444444444444444,0.0425531914893617,0.0428571428571428,0.0302376501081936,0.16666666666666666
IND560060AAB,0.0,3,2,1.4615384615384617,0.0,0.0666666666666666,0.0425531914893617,0.0417582417582417,0.030195619982854,1.0
IND582101AAB,0.0012176520483935,2,1,2.6,0.0053090368793958,0.0444444444444444,0.0212765957446808,0.0742857142857142,0.0301249656467262,0.3333333333333333
IND802213AAB,0.0008162323844104,1,1,3.5,0.0035588227660844,0.0222222222222222,0.0212765957446808,0.1,0.0301232926998144,0.0
IND532201AAA,0.0012258366939984,2,2,1.85,0.005344722431289,0.0444444444444444,0.0425531914893617,0.0528571428571428,0.0301088447307054,0.6666666666666666
IND574211AAA,0.0016395333263887,1,2,2.5,0.0071484648724403,0.0222222222222222,0.0425531914893617,0.0714285714285714,0.0301001829770072,0.3333333333333333
IND243503AAB,0.0004062560454768,3,1,2.0625,0.0017713010303392,0.0666666666666666,0.0212765957446808,0.0589285714285714,0.0300828871801194,0.6666666666666666
IND305624AAA,0.0028460244944121,3,1,1.3127705627705628,0.012408839635618,0.0666666666666666,0.0212765957446808,0.0375077303648732,0.0300537344094913,0.0
IND713130AAA,1.1160880370243606e-06,2,2,2.190909090909091,4.866211621811009e-06,0.0444444444444444,0.0425531914893617,0.0625974025974026,0.0299209541908904,0.3333333333333333
IND788121AAA,0.0004103483682792,1,1,3.5789473684210527,0.0017891438062858,0.0222222222222222,0.0212765957446808,0.1022556390977443,0.0298665489354438,1.0
IND824101AAA,0.0008166044137561,2,2,1.9321266968325796,0.003560444836625,0.0444444444444444,0.0425531914893617,0.0552036199095022,0.0298644291033117,0.0
IND742303AAB,0.0004110924269706,2,1,2.781746031746032,0.001792387947367,0.0444444444444444,0.0212765957446808,0.0794784580498866,0.0297568548267492,0.0
IND624001AAA,2.0833643357788063e-05,2,3,1.4090909090909092,9.08359502738055e-05,0.0444444444444444,0.0638297872340425,0.0402597402597402,0.0297431287677549,0.2
IND342602AAC,0.0008203247072129,2,2,1.9090909090909087,0.003576665542031,0.0444444444444444,0.0425531914893617,0.0545454545454545,0.0297392843126645,0.3333333333333333
IND68004AAA,0.0008203247072129,2,2,1.9069264069264067,0.003576665542031,0.0444444444444444,0.0425531914893617,0.0544836116264687,0.0297269157288674,0.3333333333333333
IND175018AAA,0.0024423726543549,1,1,2.9333333333333336,0.010648893099063,0.0222222222222222,0.0212765957446808,0.0838095238095238,0.0297212255949106,0.0
IND845418AAB,3.720293456747868e-07,2,2,2.1515151515151514,1.6220705406036698e-06,0.0444444444444444,0.0425531914893617,0.0614718614718614,0.0296945483093497,1.0
IND788151AAA,0.0008199526778672,1,2,2.6666666666666665,0.0035750434714904,0.0222222222222222,0.0425531914893617,0.0761904761904761,0.0296231953690082,1.0
IND274402AAA,5.208410839447016e-06,1,2,2.9117647058823533,2.2708987568451377e-05,0.0222222222222222,0.0425531914893617,0.0831932773109243,0.029602821799529,0.3333333333333333
IND274001AAA,0.0004282057768716,2,2,2.0,0.0018670031922348,0.0444444444444444,0.0425531914893617,0.0571428571428571,0.0295748998922265,0.0
IND421301AAA,0.0,1,1,3.6527777777777777,0.0,0.0222222222222222,0.0212765957446808,0.1043650793650793,0.0295727794663964,0.0
IND452001AAC,1.2276968407267965e-05,2,2,2.125,5.35283278399211e-05,0.0444444444444444,0.0425531914893617,0.0607142857142857,0.0295637956607543,0.3333333333333333
IND413304AAA,0.0016320927394752,2,2,1.625,0.0071160234616282,0.0444444444444444,0.0425531914893617,0.0464285714285714,0.0295316508571268,0.3333333333333333
IND414001AAA,0.0012299290168008,1,3,1.7777777777777777,0.0053625652072357,0.0222222222222222,0.0638297872340425,0.0507936507936507,0.0295141581328774,0.6666666666666666
IND444203AAA,0.0016227920058334,2,1,2.3692810457516345,0.0070754716981132,0.0444444444444444,0.0212765957446808,0.0676937441643324,0.0295131455499368,0.6666666666666666
IND811201AAB,0.0,2,2,2.10989010989011,0.0,0.0444444444444444,0.0425531914893617,0.0602825745682888,0.029456042100419,0.6666666666666666
IND143001AAA,0.0,3,1,2.0729166666666665,0.0,0.0666666666666666,0.0212765957446808,0.0592261904761904,0.0294338905775076,1.0
IND600016AAC,0.0012224884298873,2,2,1.7321428571428572,0.0053301237964236,0.0444444444444444,0.0425531914893617,0.0494897959183673,0.0294295358890041,0.0
IND533262AAA,0.0008117680322623,2,2,1.8571428571428568,0.0035393579195972,0.0444444444444444,0.0425531914893617,0.0530612244897959,0.0294275152525592,1.0
IND342902AAA,0.0028303992618937,2,1,1.9846491228070176,0.0123407126729127,0.0444444444444444,0.0212765957446808,0.056704260651629,0.0294213452373159,0.3333333333333333
IND815301AAA,0.0,1,3,2.1333333333333333,0.0,0.0222222222222222,0.0638297872340425,0.0609523809523809,0.0294008780817291,0.8333333333333334
IND486771AAA,0.0012384856917513,3,1,1.6875,0.0053998728296696,0.0666666666666666,0.0212765957446808,0.0482142857142857,0.0293914587569944,0.5
IND244235AAA,0.007272057619905,1,1,1.3944444444444444,0.0317066128571799,0.0222222222222222,0.0212765957446808,0.0398412698412698,0.0293506627045065,0.0
IND250002AAA,0.0004062560454768,3,1,1.930952380952381,0.0017713010303392,0.0666666666666666,0.0212765957446808,0.0551700680272108,0.0293311864998473,0.6666666666666666
IND608001AAA,0.0028594175508564,1,1,2.7333333333333334,0.0124672341750798,0.0222222222222222,0.0212765957446808,0.078095238095238,0.0293057048824601,0.0
IND477001AAB,0.0,1,1,3.6,0.0,0.0222222222222222,0.0212765957446808,0.1028571428571428,0.0292711921648091,1.0
IND530018AAA,0.0,0,1,4.375,0.0,0.0,0.0212765957446808,0.125,0.0292553191489361,0.0
IND741156AAA,0.0012176520483935,1,2,2.4772727272727275,0.0053090368793958,0.0222222222222222,0.0425531914893617,0.0707792207792207,0.0292345416499192,0.0
IND741123AAB,0.0008188365898302,2,1,2.555555555555556,0.0035701772598686,0.0444444444444444,0.0212765957446808,0.073015873015873,0.0291754535449471,0.6666666666666666
IND843320AAA,0.001221744371196,2,1,2.425,0.0053268796553424,0.0444444444444444,0.0212765957446808,0.0692857142857142,0.0291321027571049,0.6666666666666666
IND500008AAC,0.0004107203976249,1,2,2.7027972027972025,0.0017907658768264,0.0222222222222222,0.0425531914893617,0.0772227772227772,0.0291159445376028,0.0
IND712406AAA,0.001634696944895,1,2,2.323529411764706,0.0071273779554125,0.0222222222222222,0.0425531914893617,0.0663865546218487,0.0290833448488515,0.0
IND752050AAA,3.720293456747868e-07,2,2,2.0416666666666665,1.6220705406036698e-06,0.0444444444444444,0.0425531914893617,0.0583333333333333,0.0290668426816441,0.8333333333333334
IND845401AAA,0.0008162323844104,2,1,2.532212885154061,0.0035588227660844,0.0444444444444444,0.0212765957446808,0.0723489395758303,0.0290375250594249,0.6666666666666666
IND246763AAA,0.0020398369023348,1,2,2.190909090909091,0.0088938127741299,0.0222222222222222,0.0425531914893617,0.0625974025974026,0.0290320883714492,0.3333333333333333
IND391110AAD,0.0008117680322623,1,2,2.562937062937063,0.0035393579195972,0.0222222222222222,0.0425531914893617,0.0732267732267732,0.0290161805555103,1.0
IND533003AAA,0.0004103483682792,2,2,1.9047619047619049,0.0017891438062858,0.0444444444444444,0.0425531914893617,0.054421768707483,0.0289995384507721,1.0
IND507159AAA,0.0,2,2,2.0294117647058822,0.0,0.0444444444444444,0.0425531914893617,0.0579831932773109,0.0289961658422234,1.0
IND505327AAA,0.0020353725501867,3,1,1.368421052631579,0.0088743479276426,0.0666666666666666,0.0212765957446808,0.0390977443609022,0.028957940525507,0.3333333333333333
IND271210AAA,3.720293456747868e-07,2,1,2.75,1.6220705406036698e-06,0.0444444444444444,0.0212765957446808,0.0785714285714285,0.028859142580327,1.0
IND134102AAA,0.0,2,1,2.75,0.0,0.0444444444444444,0.0212765957446808,0.0785714285714285,0.0288584937521107,0.3333333333333333
IND531001AAA,0.0004103483682792,2,2,1.875,0.0017891438062858,0.0444444444444444,0.0425531914893617,0.0535714285714285,0.0288294704235612,1.0
IND125033AAA,0.0,2,2,2.0,0.0,0.0444444444444444,0.0425531914893617,0.0571428571428571,0.0288280986153326,0.8333333333333334
IND411033AAB,0.0,0,1,4.298701298701299,0.0,0.0,0.0212765957446808,0.1228200371057513,0.0288193265700864,0.0
IND758034AAA,0.0,1,3,2.025,0.0,0.0222222222222222,0.0638297872340425,0.0578571428571428,0.0287818304626815,1.0
IND742401AAA,0.0016227920058334,1,2,2.270509977827051,0.0070754716981132,0.0222222222222222,0.0425531914893617,0.0648717136522014,0.0287596141520023,0.0
IND811213AAA,3.720293456747868e-07,2,2,1.985344827586207,1.6220705406036698e-06,0.0444444444444444,0.0425531914893617,0.0567241379310344,0.0287450036011843,0.6666666666666666
IND695572AAB,1.1160880370243606e-06,3,2,1.207142857142857,4.866211621811009e-06,0.0666666666666666,0.0425531914893617,0.0344897959183673,0.0287438772995278,0.6666666666666666
IND201007AAB,0.0020238396404708,1,3,1.4,0.0088240637408839,0.0222222222222222,0.0638297872340425,0.04,0.0287400273876065,0.6666666666666666
IND132103AAA,0.0008199526778672,2,2,1.7333333333333334,0.0035750434714904,0.0444444444444444,0.0425531914893617,0.0495238095238095,0.0287343064801193,1.0
IND742148AAA,0.0,1,1,3.5,0.0,0.0222222222222222,0.0212765957446808,0.1,0.0286997635933806,1.0
IND791102AAA,0.0024420006250093,2,1,1.973684210526316,0.0106472710285224,0.0444444444444444,0.0212765957446808,0.056390977443609,0.0286813119379558,0.0
IND487001AAB,0.0064238307117665,1,1,1.5342592592592594,0.0280082920246035,0.0222222222222222,0.0212765957446808,0.0438359788359788,0.0286702761704178,0.0
IND500055AAA,0.0,1,2,2.75,0.0,0.0222222222222222,0.0425531914893617,0.0785714285714285,0.0286693684566025,1.0
IND301705AAA,0.0012291849581094,2,1,2.340725806451613,0.0053593210661545,0.0444444444444444,0.0212765957446808,0.0668778801843318,0.0286635125011532,0.3333333333333333
IND506314AAA,0.0012176520483935,1,1,3.117647058823529,0.0053090368793958,0.0222222222222222,0.0212765957446808,0.0890756302521008,0.0286385043955591,0.0
IND521185AAA,0.0008166044137561,2,2,1.7142857142857142,0.003560444836625,0.0444444444444444,0.0425531914893617,0.0489795918367346,0.0286196234887581,0.0
IND581110AAE,0.0008162323844104,2,2,1.7142857142857142,0.0035588227660844,0.0444444444444444,0.0425531914893617,0.0489795918367346,0.0286189746605419,0.6666666666666666
IND370201AAA,0.0020379767556064,2,2,1.3333333333333333,0.0088857024214269,0.0444444444444444,0.0425531914893617,0.038095238095238,0.0285728557743796,0.3333333333333333
IND321606AAA,7.440586913495736e-07,2,2,1.9545454545454544,3.2441410812073395e-06,0.0444444444444444,0.0425531914893617,0.0558441558441558,0.0285696560120248,0.6666666666666666
IND751014AAA,0.0,0,1,4.25,0.0,0.0,0.0212765957446808,0.1214285714285714,0.0285410334346504,0.0
IND131301AAA,0.000812140061608,1,1,3.219298245614035,0.0035409799901378,0.0222222222222222,0.0212765957446808,0.0919799498746867,0.028512145564373,0.0
IND125047AAB,0.0004203931606125,2,2,1.810714285714286,0.0018329397108821,0.0444444444444444,0.0425531914893617,0.051734693877551,0.0284796418466242,0.3333333333333333
IND481661AAA,0.0012172800190479,2,1,2.3114285714285714,0.0053074148088552,0.0444444444444444,0.0212765957446808,0.0660408163265306,0.0284753372266732,0.6666666666666666
IND751015AAA,0.0,0,4,2.0,0.0,0.0,0.0851063829787234,0.0571428571428571,0.0284498480243161,0.8333333333333334
IND110024AAA,0.0004110924269706,3,1,1.7738095238095235,0.001792387947367,0.0666666666666666,0.0212765957446808,0.0506802721088435,0.028441662082985,0.3333333333333333
IND507303AAA,0.0008125120909537,2,1,2.41875,0.0035426020606784,0.0444444444444444,0.0212765957446808,0.0691071428571428,0.028382677433525,0.6666666666666666
IND673104AAA,0.0008218128245956,3,1,1.6363636363636365,0.0035831538241935,0.0666666666666666,0.0212765957446808,0.0467532467532467,0.0283725633625962,0.3333333333333333
IND741126AAB,0.001221744371196,2,1,2.2857142857142856,0.0053268796553424,0.0444444444444444,0.0212765957446808,0.0653061224489795,0.0283361843897579,0.3333333333333333
IND515801AAA,0.0012258366939984,2,2,1.5384615384615383,0.005344722431289,0.0444444444444444,0.0425531914893617,0.0439560439560439,0.0283286249504856,0.5
IND341510AAB,0.0016227920058334,2,1,2.15,0.0070754716981132,0.0444444444444444,0.0212765957446808,0.0614285714285714,0.0282601110027846,0.3333333333333333
IND586101AAB,0.0016253962112531,2,1,2.1481481481481484,0.0070868261918974,0.0444444444444444,0.0212765957446808,0.0613756613756613,0.0282540707897163,0.3333333333333333
IND271001AAA,3.720293456747868e-07,1,2,2.674603174603175,1.6220705406036698e-06,0.0222222222222222,0.0425531914893617,0.0764172335600907,0.0282391782825511,1.0
IND602024AAA,0.0004103483682792,1,2,2.535714285714286,0.0017891438062858,0.0222222222222222,0.0425531914893617,0.0724489795918367,0.0281605361831984,1.0
IND760003AAB,0.0008206967365585,1,2,2.4078947368421053,0.0035782876125716,0.0222222222222222,0.0425531914893617,0.068796992481203,0.028145796283586,0.3333333333333333
IND504251AAA,0.0008203247072129,2,2,1.6285714285714283,0.003576665542031,0.0444444444444444,0.0425531914893617,0.0465306122448979,0.0281363158525532,1.0
IND421401AAC,0.0004103483682792,1,1,3.273109243697479,0.0017891438062858,0.0222222222222222,0.0212765957446808,0.0935174069627851,0.0281189025084519,1.0
IND757041AAA,0.0012221164005416,2,2,1.5,0.005328501725883,0.0444444444444444,0.0425531914893617,0.0428571428571428,0.028102356448543,1.0
IND333028AAA,0.0020573222815815,2,2,1.2408088235294117,0.0089700500895382,0.0444444444444444,0.0425531914893617,0.0354516806722689,0.0280778833570303,0.16666666666666666
IND211008AAA,0.0,0,1,4.166666666666667,0.0,0.0,0.0212765957446808,0.119047619047619,0.0280648429584599,0.0
IND415408AAC,0.0004062560454768,1,1,3.26,0.0017713010303392,0.0222222222222222,0.0212765957446808,0.0931428571428571,0.0280368554340877,1.0
IND274509AAB,1.41371151356419e-05,1,3,1.8888888888888888,6.163868054293945e-05,0.0222222222222222,0.0638297872340425,0.0539682539682539,0.0280287081571209,0.0
IND785690AAB,0.0,1,1,3.3809523809523805,0.0,0.0222222222222222,0.0212765957446808,0.0965986394557823,0.028019491484537,0.0
IND585314AAA,0.0004058840161311,2,2,1.7321428571428572,0.0017696789597986,0.0444444444444444,0.0425531914893617,0.0494897959183673,0.0280053579543541,0.0
IND571124AAA,7.440586913495736e-06,1,1,3.375,3.2441410812073395e-05,0.0222222222222222,0.0212765957446808,0.0964285714285714,0.0279984544434197,1.0
IND341306AAA,0.0052307326001875,1,1,1.765880217785844,0.0228063118008876,0.0222222222222222,0.0212765957446808,0.0504537205081669,0.027913032415369,0.0
IND591115AAB,3.720293456747868e-07,2,2,1.8397435897435896,1.6220705406036698e-06,0.0444444444444444,0.0425531914893617,0.0525641025641025,0.0279129965277979,1.0
IND794101AAA,0.0036451435289215,1,1,2.246212121212121,0.0158930471568347,0.0222222222222222,0.0212765957446808,0.0641774891774891,0.0278924802916123,0.0
IND262001AAA,0.0016268843286358,2,2,1.339712918660287,0.0070933144740598,0.0444444444444444,0.0425531914893617,0.0382775119617224,0.0278923553687296,0.6666666666666666
IND147105AAA,0.0,2,2,1.8361204013377928,0.0,0.0444444444444444,0.0425531914893617,0.0524605828953655,0.0278916437658343,1.0
IND852118AAA,0.0008106519442253,2,2,1.588235294117647,0.0035344917079753,0.0444444444444444,0.0425531914893617,0.0453781512605042,0.0278889541220522,0.6666666666666666
IND365560AAB,0.0004118364856619,2,1,2.4545454545454546,0.0017956320884482,0.0444444444444444,0.0212765957446808,0.0701298701298701,0.0278884348991783,0.0
IND854334AAA,0.0016339528862036,2,2,1.3333333333333333,0.0071241338143313,0.0444444444444444,0.0425531914893617,0.038095238095238,0.0278682283315413,0.5
IND793001AAA,0.0004103483682792,1,2,2.4827586206896552,0.0017891438062858,0.0222222222222222,0.0425531914893617,0.070935960591133,0.0278579323830577,1.0
IND425508AAB,4.836381493772229e-06,2,1,2.571428571428572,2.1086917027847705e-05,0.0444444444444444,0.0212765957446808,0.073469387755102,0.0278465203556566,0.6666666666666666
IND787001AAA,0.0008162323844104,2,1,2.323076923076923,0.0035588227660844,0.0444444444444444,0.0212765957446808,0.0663736263736263,0.0278424624189841,0.0
IND400102AAC,0.0004107203976249,1,2,2.4772727272727275,0.0017907658768264,0.0222222222222222,0.0425531914893617,0.0707792207792207,0.0278272332488915,0.0
IND124112AAA,0.0,1,3,1.8536184210526316,0.0,0.0222222222222222,0.0638297872340425,0.0529605263157894,0.0278025071544108,0.8333333333333334
IND505122AAA,0.0008140002083364,2,1,2.3157894736842106,0.0035490903428408,0.0444444444444444,0.0212765957446808,0.0661654135338346,0.0277969268817283,0.3333333333333333
IND410206AAA,0.0004055119867855,2,1,2.4285714285714284,0.001768056889258,0.0444444444444444,0.0212765957446808,0.0693877551020408,0.0277289818139364,1.0
IND846004AAA,0.0008203247072129,1,2,2.333333333333333,0.003576665542031,0.0222222222222222,0.0425531914893617,0.0666666666666666,0.0277190822924625,0.6666666666666666
IND768004AAD,3.720293456747868e-06,1,2,2.58125,1.6220705406036698e-05,0.0222222222222222,0.0425531914893617,0.07375,0.0277115710244792,0.0
IND531036AAA,0.0004066280748225,2,1,2.422794117647059,0.0017729231008798,0.0444444444444444,0.0212765957446808,0.0692226890756302,0.027697915093303,0.0
IND784176AAA,0.0040566079852378,1,1,2.0782828282828283,0.0176870571747424,0.0222222222222222,0.0212765957446808,0.0593795093795093,0.0276504883391794,1.0
IND854335AAA,0.0004099763389336,2,2,1.6654411764705883,0.0017875217357452,0.0444444444444444,0.0425531914893617,0.0475840336134453,0.0276313426037484,0.6666666666666666
IND400037AAA,0.0,1,1,3.3076923076923075,0.0,0.0222222222222222,0.0212765957446808,0.0945054945054945,0.0276008624944795,0.0
IND670645AAB,0.0004073721335138,2,1,2.4,0.001776167241961,0.0444444444444444,0.0212765957446808,0.0685714285714285,0.0275689606488951,1.0
IND231205AAA,0.0,1,1,3.3,0.0,0.0222222222222222,0.0212765957446808,0.0942857142857142,0.0275569064505234,1.0
IND508001AAA,0.002780919358919,2,1,1.6666666666666667,0.0121249772910124,0.0444444444444444,0.0212765957446808,0.0476190476190476,0.0275180084780395,0.3333333333333333
IND484001AAA,0.0016309766514382,2,2,1.2666666666666666,0.0071111572500064,0.0444444444444444,0.0425531914893617,0.0361904761904761,0.027482085324859,0.3333333333333333
IND201005AAA,0.0,1,1,3.2857142857142856,0.0,0.0222222222222222,0.0212765957446808,0.0938775510204081,0.0274752737974622,0.0
IND273304AAA,0.0004114644563163,2,1,2.3809523809523805,0.0017940100179076,0.0444444444444444,0.0212765957446808,0.0680272108843537,0.0274672542218588,0.0
IND586128AAA,0.0004099763389336,2,2,1.6363636363636365,0.0017875217357452,0.0444444444444444,0.0425531914893617,0.0467532467532467,0.0274651852317086,0.0
IND140901AAA,0.0004055119867855,2,2,1.6363636363636365,0.001768056889258,0.0444444444444444,0.0425531914893617,0.0467532467532467,0.0274573992931137,0.6666666666666666
IND781003AAA,0.0,1,1,3.2794117647058822,0.0,0.0222222222222222,0.0212765957446808,0.0936974789915966,0.0274392593916999,0.0
IND764001AAC,0.0016354410035863,2,1,2.0,0.0071306220964937,0.0444444444444444,0.0212765957446808,0.0571428571428571,0.0274250283049939,0.3333333333333333
IND431517AAB,0.0032359112486792,1,1,2.2857142857142856,0.0141087695621707,0.0222222222222222,0.0212765957446808,0.0653061224489795,0.0274044959080448,0.0
IND515591AAA,0.0028419321716096,2,1,1.6125,0.0123909968596714,0.0444444444444444,0.0212765957446808,0.0460714285714285,0.0273148924959793,0.3333333333333333
IND486661AAA,0.0012343933689489,1,1,2.8666666666666667,0.0053820300537229,0.0222222222222222,0.0212765957446808,0.0819047619047619,0.0272335279958221,0.0
IND311001AAA,0.0020294200806559,2,1,1.8461538461538465,0.008848394798993,0.0444444444444444,0.0212765957446808,0.0527472527472527,0.0272330165068728,0.6666666666666666
IND444303AAA,0.0,1,1,3.242424242424242,0.0,0.0222222222222222,0.0212765957446808,0.0926406926406926,0.0272279021215191,1.0
IND848210AAA,0.001226208723344,1,2,2.122727272727273,0.0053463445018296,0.0222222222222222,0.0425531914893617,0.0606493506493506,0.0272234906729187,0.6666666666666666
IND742226AAA,0.0016280004166728,1,2,2.0,0.0070981806856816,0.0222222222222222,0.0425531914893617,0.0571428571428571,0.0272229264451608,0.0
IND396321AAA,9.300733641869673e-06,2,2,1.7142857142857142,4.055176351509175e-05,0.0444444444444444,0.0425531914893617,0.0489795918367346,0.0272116662595142,0.0
IND335523AAB,0.0004062560454768,3,1,1.5588235294117647,0.0017713010303392,0.0666666666666666,0.0212765957446808,0.0445378151260504,0.0272047359196152,0.6666666666666666
IND521105AAA,0.0012258366939984,1,2,2.1190476190476195,0.005344722431289,0.0222222222222222,0.0425531914893617,0.0605442176870748,0.0272018152522473,0.3333333333333333
IND505184AAC,3.720293456747868e-07,2,2,1.7142857142857142,1.6220705406036698e-06,0.0444444444444444,0.0425531914893617,0.0489795918367346,0.0271960943823244,1.0
IND242307AAB,0.0024401404782809,1,2,1.7459677419354838,0.0106391606758194,0.0222222222222222,0.0425531914893617,0.0498847926267281,0.0271877055379901,0.3333333333333333
IND276129AAA,1.674132055536541e-05,1,1,3.225806451612903,7.299317432716514e-05,0.0222222222222222,0.0212765957446808,0.0921658986175115,0.0271621405866137,0.0
IND841226AAB,0.0,1,1,3.2279411764705883,0.0,0.0222222222222222,0.0212765957446808,0.0922268907563025,0.0271451417446411,1.0
IND201001AAC,0.0016439976785368,2,2,1.2,0.0071679297189276,0.0444444444444444,0.0425531914893617,0.0342857142857142,0.0271238419314751,1.0
IND208019AAA,0.0,1,1,3.2222222222222223,0.0,0.0222222222222222,0.0212765957446808,0.092063492063492,0.027112462006079,0.0
IND110093AAA,0.0,1,1,3.2222222222222223,0.0,0.0222222222222222,0.0212765957446808,0.092063492063492,0.027112462006079,0.0
IND211010AAB,0.0,0,1,4.0,0.0,0.0,0.0212765957446808,0.1142857142857142,0.027112462006079,0.0
IND691305AAA,0.0004196491019211,1,2,2.3484848484848486,0.0018296955698009,0.0222222222222222,0.0425531914893617,0.0670995670995671,0.0271068743901505,0.3333333333333333
IND135001AAA,0.0008166044137561,2,1,2.1923076923076925,0.003560444836625,0.0444444444444444,0.0212765957446808,0.0626373626373626,0.0270958584999476,0.3333333333333333
IND470113AAA,7.440586913495736e-07,2,2,1.6923076923076923,3.2441410812073395e-06,0.0444444444444444,0.0425531914893617,0.0483516483516483,0.0270711545135233,0.5
IND401209AAB,0.0,0,3,2.5,0.0,0.0,0.0638297872340425,0.0714285714285714,0.0270516717325227,0.3333333333333333
IND756029AAA,0.0044409142993199,1,1,1.85,0.019362656043186,0.0222222222222222,0.0212765957446808,0.0528571428571428,0.0270162545820835,0.0
IND700088AAA,0.0,1,1,3.2,0.0,0.0222222222222222,0.0212765957446808,0.0914285714285714,0.0269854778790949,0.0
IND560058AAD,0.0,3,1,1.6333333333333333,0.0,0.0666666666666666,0.0212765957446808,0.0466666666666666,0.0269219858156028,1.0
IND721133AAA,0.0008203247072129,1,1,2.935483870967742,0.003576665542031,0.0222222222222222,0.0212765957446808,0.0838709677419354,0.0269046233585801,0.0
IND854105AAB,0.0004110924269706,1,2,2.3125,0.001792387947367,0.0222222222222222,0.0425531914893617,0.0660714285714285,0.0268863236355493,0.3333333333333333
IND585211AAA,0.0004058840161311,2,2,1.5277777777777777,0.0017696789597986,0.0444444444444444,0.0425531914893617,0.0436507936507936,0.0268375575008394,0.0
IND700144AAA,0.0004103483682792,1,1,3.047619047619048,0.0017891438062858,0.0222222222222222,0.0212765957446808,0.0870748299319728,0.0268303871022895,1.0
